"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22189,266711,"FL","S",65,"AK","Alaska","S02","","",1,47.799999999999997,"2008","2014","G","S8AK00090",0,0,25,0,33,0,91,0,"AOK","Normal",7665,151,"D","Mark","Begich","","Mark","Sen.","","US Senator","","M","Mark Peter Begich","BEH-gich","Anchorage, AK","1962","03","30","Married","Deborah Bonito","East Anchorage, AK","1 child","ROC","Roman Catholic",5,"White/Caucasian","Mayor, City of Anchorage","2003-2008","Assemblyman and Chair, Assembly Department, Municipality of Anchorage","1988-1998","PUB","Special Assistant","BUS","Managing Partner","University of Alaska - Anchorage","","1988","Stellar Secondary School - Anchorage (AK)","","1988","","","","","","","","","","Sen. Mark Begich","US Senator","Room 111","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0204","","http://begich.senate.gov/public/index.cfm/emailsenator","http://begich.senate.gov","","http://www.facebook.com/Begich","http://twitter.com/SenatorBegich","http://www.youtube.com/user/USSenatorMarkBegich","Images\Photos\FL\S","Begich_Mark_266711.jpg"
22191,165195,"FL","S",11,"AL","Alabama","S01","","",1,65.200000000000003,"1986","2016","G","S6AL00013",0,0,20,0,21,0,73,0,"AOK","Normal",7662,1,"R","Richard","Shelby","C.","Richard","Sen.","","US Senator","","M","Richard Craig Shelby","SHELL-bee","Birmingham, AL","1934","05","06","Married","Annette Nevin","Tuscaloosa, AL","2 children ; 2 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Member, Office of U.S. Rep. Richard Shelby (AL 7 D)","1979-1987","Member, Office of Alabama State Senate Richard Shelby (AL D)","1971-1978","PUB","Special Assistant","PUB","US Magistrate","University of Alabama School of Law","LL.B.","1963","University of Alabama","B.A.","1957","","","","","","","","","","Sen. Richard Shelby","US Senator","Room 304","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0103","senator@shelby.senate.gov","http://shelby.senate.gov/public/index.cfm/emailsenatorshelby","http://shelby.senate.gov","","http://www.facebook.com/RichardShelby?v=wall","http://twitter.com/SenShelbyPress","http://www.youtube.com/user/SenatorRichardShelby","Images\Photos\FL\S","Shelby_Richard_165195.jpg"
22192,165196,"FL","S",24,"AL","Alabama","S02","","",2,63,"1996","2014","G","S6AL00195",0,0,10,0,16,0,40,0,"AOK","Normal",7663,2,"R","Jeff","Sessions","","Jeff","Sen.","III","US Senator","","M","Jefferson Beauregard Sessions, III","SEH-shuhnz","Hybart, AL","1946","12","24","Married","Mary Blackshear","Mobile, AL","3 children ;  6 grandchildren ","MET","Methodist",5,"White/Caucasian","Attorney General, State of Alabama","1995-1997","Vice Chairman, U.S. Attorney General Advocacy Committee","1989","LAW","Partner","LAW","Attorney","University of Alabama School of Law","J.D.","1973","Huntingdon College (AL)","B.A.","1969","","","","U.S. Army Reserve","CPT","1973-1986","","","","Sen. Jeff Sessions III","US Senator","Room 326","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0104","","http://sessions.senate.gov/public/index.cfm?FuseAction=ConstituentServices.ContactMe","http://sessions.senate.gov","","http://www.facebook.com/pages/Jeff-Sessions/23444159584?v=wall","http://twitter.com/SenatorSessions","http://www.youtube.com/user/SenatorSessions","Images\Photos\FL\S","Sessions_Jeff_165196.jpg"
22194,209930,"FL","S",76,"AR","Arkansas","S02","","",1,57.899999999999999,"2010","2016","G","S0AR00150",0,0,90,0,89,0,55,0,"AOK","Normal",7669,314,"R","John","Boozman","N.","John","Sen.","","US Senator","","M","John N. Boozman","BOZE-muhn","Shreveport, LA","1950","12","10","Married","Cathy Marley","Rogers, AR","3 children","BAP","Baptist",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Economic Opportunity","2010","Ranking Minority Member, U.S. House Subcommittee on Water Resources and Environment","2010","VOL","Optometrist","MED","Co-Founder","Southern College of Optometry (TN)","O.D.","1977","University of Arkansas","","1972","North Side High School (AR)","","1972","","","","","","","Sen. John Boozman","US Senator","Room 320","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0406","","http://boozman.senate.gov/public/index.cfm/e-mail-me","http://www.boozman.senate.gov/","","http://www.facebook.com/JohnBoozman","http://twitter.com/johnboozman","http://www.youtube.com/BoozmanPressOffice","Images\Photos\FL\S","Boozman_John_209930.jpg"
22195,165199,"FL","S",12,"AZ","Arizona","S01","","",1,58.899999999999999,"1986","2016","G","S6AZ00019",0,0,10,0,0,0,100,0,"AOK","Normal",7666,213,"R","John","McCain","","John","Sen.","III","US Senator","","M","John Sidney McCain, III","mih-KAIN","Canal Zone, Panama","1936","08","29","Married","Cindy Hensley","Phoenix, AZ","7 children, (3 from a previous marriage)","BAP","Baptist",5,"White/Caucasian","Nominee, Republican Presidential Nominee","2008","Candidate, Republican Presidential Nominee","2008","BUS","Public Relations","","","National War College (DC)","Att.","1974","U.S. Naval Academy (MD)","B.S.","1958","Episcopal High School (VA)","","1958","U.S. Navy","CAPT","1958-1981","","","","Sen. John McCain III","US Senator","Room 241","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0303","","http://mccain.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm","http://mccain.senate.gov","","","http://twitter.com/SenJohnMcCain","","Images\Photos\FL\S","McCain_John_165199.jpg"
22196,205546,"FL","S",92,"AZ","Arizona","S02","","",2,49.200000000000003,"2012","2018","G","S2AZ00141",0,0,5,0,0,0,60,0,"AOK","Normal",7667,214,"R","Jeff","Flake","","Jeff","Sen.","","US Senator","","M","Jeff L. Flake","flake","Snowflake, AZ","1962","12","31","Married","Cheryl","Mesa, AZ","5 children","MOR","Mormon",5,"White/Caucasian","Member (AZ06 R), U.S. House of Representatives","2001-2013","","","BUS","Executive Director","BUS","Executive Director","Brigham Young University (UT)","M.A.","1987","Brigham Young University (UT)","B.A.","1986","","","","","","","","","","Sen. Jeff Flake","US Senator","Room B85","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510","","http://www.flake.senate.gov/contact.cfm","http://www.flake.senate.gov/","","http://www.facebook.com/JeffFlake1","http://twitter.com/flakeforsenate","http://www.youtube.com/jeffflake","Images\Photos\FL\S","Flake_Jeff_205546.jpg"
22197,165201,"FL","S",14,"CA","California","S01","","",1,62.5,"1992","2018","G","S0CA00199",0,0,90,0,89,0,45,0,"AOK","Normal",7676,848,"D","Dianne","Feinstein","","Dianne","Sen.","","US Senator","","F","Dianne Feinstein","FINE-stine","San Francisco, CA","1933","06","22","Married","Richard C. Blum","San Francisco, CA","1 child; 3 stepchildren","JEW","Jewish",5,"White/Caucasian","Chairman, U.S. Senate Select Committee on Intelligence","2013","Chairman, U.S. Senate Subcommittee on Energy and Water Development","2013","BUS","Fellow","","","Stanford University (CA)","Bach. Deg.","1955","","","","","","","","","","","","","Sen. Dianne Feinstein","US Senator","Room 331","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0504","","https://www.feinstein.senate.gov/public/index.cfm/e-mail-me","http://feinstein.senate.gov","","http://www.facebook.com/pages/Dianne-Feinstein/6314129300?v=wall","http://twitter.com/SenFeinstein","http://www.youtube.com/user/SenatorFeinstein","Images\Photos\FL\S","Feinstein_Dianne_165201.jpg"
22198,165202,"FL","S",15,"CA","California","S02","","",2,52.200000000000003,"1992","2016","G","S2CA00286",0,0,80,0,100,0,33,0,"AOK","Normal",7677,849,"D","Barbara","Boxer","","Barbara","Sen.","","US Senator","","F","Barbara Levy Boxer","BAHK-sur","Brooklyn, NY","1940","11","11","Married","Stewart Boxer","Greenbrae, CA","2 children","JEW","Jewish",5,"White/Caucasian","Chief Deputy Whip, U.S. Senate","2005","Member (CA06 D), U.S. House of Representatives","1983-1993","PUB","Congressional Aide","JOU","Journalist and Associate Editor","Brooklyn College (NY)","B.A.","1962","","","","","","","","","","","","","Sen. Barbara Boxer","US Senator","Room 112","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0505","","http://www.boxer.senate.gov/en/contact/","http://boxer.senate.gov","","http://www.facebook.com/barbaraboxer?v=wall","http://twitter.com/senatorboxer","http://www.youtube.com/user/SenatorBoxer","Images\Photos\FL\S","Boxer_Barbara_165202.jpg"
22199,158771,"FL","S",57,"CO","Colorado","S01","","",1,52,"2008","2014","G","S8CO00172",0,0,85,0,84,0,64,0,"AOK","Normal",7678,1023,"D","Mark","Udall","","Mark","Sen.","","US Senator","","M","Mark Emery Udall","YOO-dahl","Tucson , AZ","1950","07","18","Married","Margaret (Maggie) Fox","Eldorado Springs, CO","2 children","","",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2008","Member, CO State House of Representatives","1997-1999","EDU","Executive Director","EDU","Course Director","Williams College (MA)","B.A.","1972","","","","","","","","","","","","","Sen. Mark Udall","US Senator","Room 328","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0608","","http://markudall.senate.gov/?p=contact_us","http://markudall.senate.gov","","http://www.facebook.com/markudall?v=wall","http://twitter.com/MarkUdall","http://www.youtube.com/senatormarkudall","Images\Photos\FL\S","Udall_Mark_158771.jpg"
22200,274906,"FL","S",66,"CO","Colorado","S02","","",2,48.100000000000001,"2009","2016","G","S0CO00211",0,0,0,0,0,0,0,0,"AOK","Normal",7679,1024,"D","Michael","Bennet","F.","Michael","Sen.","","US Senator","","M","Michael Farrand Bennet","BEH-nuht","New Delhi, India","1964","11","28","Married","Susan Daggett","Denver, CO","3 children","EPI","Episcopalian",5,"White/Caucasian","","","","","EDU","Superintendent of Schools","PUB","Chief of Staff","Yale University Law School (CT)","J.D.","1993","Wesleyan University (CT)","B.A.","1987","","","","","","","","","","Sen. Michael Bennet","US Senator","Room 458","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-0609","senator@bennet.senate.gov","http://bennet.senate.gov/contact","http://www.bennet.senate.gov","","http://www.facebook.com/senatorbennet","http://twitter.com/senbennetco","http://www.youtube.com/SenatorBennet","Images\Photos\FL\S","Bennet_Michael_274906.jpg"
22201,218586,"FL","S",82,"CT","Connecticut","S01","","",1,55.200000000000003,"2010","2016","G","S0CT00177",0,0,70,0,100,0,17,0,"AOK","Normal",7680,1132,"D","Richard","Blumenthal","","Dick","Sen.","","US Senator","","M","Richard Blumenthal","BLOOM-un-thawl","Brooklyn, NY","1946","02","13","Married","Cynthia","Greenwich, CT","4 children","JEW","Jewish",5,"White/Caucasian","Candidate, U.S. Senate","2010","Attorney General, State of CT","1991-2011","LAW","Partner","VOL","Volunteer Counsel","Yale University Law School (CT)","J.D.","1973","Cambridge University (England)","Att.","1968","Harvard College (MA)","A.B.","1967","U.S. Marine Corps Reserve","Sgt","1970-1975","","","","Sen. Richard Blumenthal","US Senator","Room 702","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-0704","","http://blumenthal.senate.gov/contact/","http://www.blumenthal.senate.gov/","","http://www.facebook.com/pages/Richard-Blumenthal/103764929661743?sk=wall","http://twitter.com/SenBlumenthal","http://www.youtube.com/SenatorBlumenthal","Images\Photos\FL\S","Blumenthal_Richard_218586.jpg"
22219,158858,"FL","S",74,"KS","Kansas","S02","","",2,70,"2010","2016","G","S0KS00091",0,0,5,0,8,0,86,0,"AOK","Normal",7699,2554,"R","Jerry","Moran","","Jerry","Sen.","","US Senator","","M","Jerry Moran","moor-AHN","Great Bend, KS","1954","05","29","Married","Robba Addison","Hays, KS","2 children","MET","Methodist",5,"White/Caucasian","Member, U.S. House of Representatives","1997-2011","Majority Leader, KS State Senate","1995-1997","EDU","Adjunct Professor of Political Science","LAW","Partner","University of Kansas","J.D.","1981","University of Kansas","B.S.","1976","Fort Hays State University (KS)","Att.","1973","","","","","","","Sen. Jerry Moran","US Senator","Room 354","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1606","","http://moran.senate.gov/public/index.cfm/e-mail-jerry","http://moran.senate.gov/public/","","http://www.facebook.com/jerrymoran","http://twitter.com/JerryMoran","http://www.youtube.com/congressjerrymoran","Images\Photos\FL\S","Moran_Jerry_158858.jpg"
22220,165224,"FL","S",19,"KS","Kansas","S01","","",1,60,"1996","2014","G","S6KS00080",0,0,20,0,26,0,73,0,"AOK","Normal",7698,2553,"R","Pat","Roberts","","Pat","Sen.","","US Senator","","M","Charles Patrick Roberts","RAH-burts","Topeka, KS","1936","04","20","Married","Frankie Fann","Dodge City, KS","3 children ; 4 grandchildren","MET","Methodist",5,"White/Caucasian","Member, U.S. House of Representatives","1981-1997","","","PUB","Administrative Assistant","PUB","Administrative Assistant","Arizona State University","","1964","Kansas State University","B.A.","1958","Holton High School (KS)","","1954","U.S. Marine Corps","Capt","1958-1962","","","","Sen. Pat Roberts","US Senator","Room 109","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1605","","http://roberts.senate.gov/public/index.cfm?p=EmailPat","http://roberts.senate.gov","","http://www.facebook.com/SenPatRoberts","http://twitter.com/SenPatRoberts","http://www.youtube.com/user/SenPatRoberts","Images\Photos\FL\S","Roberts_Pat_165224.jpg"
22221,165225,"FL","S",8,"KY","Kentucky","S01","","",1,53,"1984","2014","G","S2KY00012",0,0,10,0,11,0,82,0,"AOK","Normal",7700,2724,"R","Mitch","McConnell","","Mitch","Sen.","","US Senator","","M","Addison Mitchell McConnell","mih-KAH-null","Tuscumbia, AL","1942","02","20","Married","Elaine Chao","Louisville, KY","3 children from previous marriage","BAP","Baptist",5,"White/Caucasian","Minority Leader, U.S. Senate","2007-Current","Majority Whip, U.S. Senate","2003-2007","LEN","Judge","LAW","Attorney","University of Kentucky Law School","J.D.","1967","University of Louisville (KY)","B.A.","1964","Manual High School (KY)","","1960","","","","","","","Sen. Mitch McConnell","US Senator","Room 317","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1702","","http://mcconnell.senate.gov/public/index.cfm?p=ContactForm","http://mcconnell.senate.gov","","http://www.facebook.com/mitchmcconnell","http://twitter.com/McconnellPress","http://www.youtube.com/RepublicanLeader","Images\Photos\FL\S","McConnell_Mitch_165225.jpg"
22222,285781,"FL","S",81,"KY","Kentucky","S02","","",2,55.700000000000003,"2010","2016","G","S0KY00156",0,0,10,0,5,0,80,0,"AOK","Normal",7701,2725,"R","Rand","Paul","","Rand","Sen.","","US Senator","","M","Randal Howard Paul","pall","Pittsburgh, PA","1963","01","07","Married","Kelley Ashby","Bowling Green, KY","3 children","PRE","Presbyterian",5,"White/Caucasian","","","","","VOL","Founder","MED","Ophthalmologist","Duke University (NC)","M.D.","1988","Baylor University (TX)","Att.","1984","","","","","","","","","","Sen. Rand Paul","US Senator","Room 208","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510-1704","","http://www.paul.senate.gov/?p=contact","http://www.paul.senate.gov/","","http://www.facebook.com/SenatorRandPaul","http://twitter.com/SenRandPaul","http://www.youtube.com/user/SenatorRandPaul","Images\Photos\FL\S","Paul_Rand_285781.jpg"
22223,158868,"FL","S",44,"LA","Louisiana","S02","","",1,56.600000000000001,"2004","2016","G","S4LA00057",0,0,10,0,21,0,73,0,"AOK","Normal",7703,2871,"R","David","Vitter","","David","Sen.","","US Senator","","M","David Bruce Vitter","VIH-tur","Metairie, LA (New Orleans)","1961","05","03","Married","Wendy Baldwin","Metairie, LA (New Orleans)","4 children (twins)","ROC","Roman Catholic",5,"White/Caucasian","Member, U.S. House of Representatives","1999-2005","Member, LA State House","1991-1999","EDU","Adjunct Law Professor","EDU","Adjunct Law Professor","Tulane School of Law (LA)","J.D.","1988","Oxford University ( England)","B.A.","1985","Harvard University (MA)","Bach. Deg.","1983","","","","","","","Sen. David Vitter","US Senator","Room 516","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-1805","","http://vitter.senate.gov/public/index.cfm?FuseAction=Contact.ContactForm","http://vitter.senate.gov","","http://www.facebook.com/pages/Senator-David-Vitter/53906687963?v=wall","http://twitter.com/DavidVitter","http://www.youtube.com/user/SenatorVitter","Images\Photos\FL\S","Vitter_David_158868.jpg"
22224,165228,"FL","S",23,"LA","Louisiana","S01","","",1,52,"1996","2014","G","S6LA00227",0,0,80,0,95,0,73,0,"AOK","Normal",7702,2870,"D","Mary","Landrieu","L.","Mary","Sen.","","US Senator","","F","Mary Lorretta Landrieu","LAN-droo","Alexandria, VA","1955","11","23","Married","E. Frank Snellings","Baton Rouge, LA","2 children","ROC","Roman Catholic",5,"White/Caucasian","State Treasurer, State of LA","1988-1996","Member, LA State House","1979-1989","REL","Broker and Townhouse Developer","","","Louisiana State University","B.A.","1977","","","","","","","","","","","","","Sen. Mary Landrieu","US Senator","Room SH-703","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510","","http://www.landrieu.senate.gov/?p=contact","http://landrieu.senate.gov","","http://www.facebook.com/pages/Mary-Landrieu/6747705953?v=wall","http://twitter.com/SenLandrieu","http://www.youtube.com/user/SenatorLandrieu","Images\Photos\FL\S","Landrieu_Mary_165228.jpg"
22225,309189,"FL","S",99,"MA","Massachusetts","S01","","",1,53.700000000000003,"2012","2018","G","S2MA00170",0,0,0,0,0,0,0,0,"AOK","Normal",7708,3411,"D","Elizabeth","Warren","A.","Elizabeth","Sen.","","US Senator","","F","Elizabeth Ann Warren","","Oklahoma City, OK","1949","06","22","Married","Bruce Mann","Cambridge, MA","2 children ","MET","Methodist",5,"White/Caucasian","Assistant to the President and Special Advisor to the Secretary of the Treasury on the Consumer Financial Protection Bureau, U.S. Department of the Treasury","2010-2011","","","EDU","Leo Gottlieb Professor of Law","PUB","Chief Adviser","Rutgers University (NJ)","J.D.","1976","University of Houston (TX)","B.A.","1970","George Washington University  (DC)","Att.","1968","","","","","","","Sen. Elizabeth Warren","US Senator","Courtyard 2","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510","","http://www.warren.senate.gov/contact.cfm","http://www.warren.senate.gov/","","http://www.facebook.com/ElizabethWarren","http://twitter.com/elizabethforma","","Images\Photos\FL\S","Warren_Elizabeth_309189.jpg"
22226,331412,"FL","S",100,"MA","Massachusetts","S02","","",2,,"02/07/2013","2014","A","",0,0,0,0,0,0,0,0,"AOK","Retiring at end of term",7709,3412,"D","William","Cowan","","Mo","Sen.","","US Senator","","M","William M. Cowan","","Yadkinville, NC","1969","04","04","Married","Stacy","Stoughton, MA","2 children ","","",1,"Black/African American","","","","","PUB","Senior Advisor","PUB","Chief of Staff","Northeastern University School of Law (MA)","J.D.","1994","Duke University (NC)","A.B.","1991","Forbush High School (NC)","","1991","","","","","","","Sen. William Cowan","US Senator","Room 359","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510","","","http://www.senate.gov/senators/113th_Congress/Cowan_William.htm","","","","","Images\Photos\FL\S","Cowan_William_331412.jpg"
22227,158887,"FL","S",46,"MD","Maryland","S02","","",2,56,"2006","2018","G","S6MD03177",0,0,95,0,95,0,45,0,"AOK","Normal",7707,3214,"D","Benjamin","Cardin","L.","Ben","Sen.","","US Senator","","M","Benjamin Louis Cardin","KAR-din","Baltimore, MD","1943","10","05","Married","Myrna Edelman","Baltimore, MD","2 children (1 deceased); 2 grandchildren","JEW","Jewish",5,"White/Caucasian","Chairman, U.S. Senate Subcommittee on International Development and Foreign Assistance, Economic Affairs, and International Environmental Protection","2013","Chairman, U.S. Senate Subcommittee on Water and Wildlife","2013","LAW","Attorney","","","Villa Julie College (MD)","LL.D.","2007","University of Maryland School of Law","J.D.","1967","University of Pittsburgh (PA)","B.A.","1964","","","","","","","Sen. Benjamin Cardin","US Senator","Room 509","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2004","","http://cardin.senate.gov/contact/","http://cardin.senate.gov","","http://www.facebook.com/senatorbencardin","http://twitter.com/SenatorCardin","http://www.youtube.com/SenatorCardin","Images\Photos\FL\S","Cardin_Benjamin_158887.jpg"
22228,165232,"FL","S",10,"MD","Maryland","S01","","",1,62.200000000000003,"1986","2016","G","S6MD00140",0,0,85,0,94,0,55,0,"AOK","Normal",7706,3213,"D","Barbara","Mikulski","A.","Barbara","Sen.","","US Senator","","F","Barbara Ann Mikulski","mih-KULL-skee","Baltimore, MD","1936","07","20","Single","","Baltimore, MD","","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, Democratic National Convention","2000","Member, U.S. House of Representatives","1977-1987","EDU","Adjunct Professor","BUS","Social Worker","University of Maryland School of Social Work","M.S.W.","1965","Mount Saint Agnes College (MD)","B.A.","1958","","","","","","","","","","Sen. Barbara Mikulski","US Senator","Room 503","HSOB- Hart Senate Office Building","Constitution Avenue and 2nd Street, NE","","Washington, DC 20510-2003","","http://mikulski.senate.gov/contact/shareyouropinion.cfm","http://mikulski.senate.gov","","","http://twitter.com/SenatorBarb","","Images\Photos\FL\S","Mikulski_Barbara_165232.jpg"
22229,209655,"FL","S",97,"ME","Maine","S02","","",1,51,"2012","2018","G","S2ME00109",0,0,60,0,68,0,64,0,"AOK","Normal",7705,3024,"I","Angus","King","S.","Angus","Sen.","Jr.","US Senator","","M","Angus Stanley King Jr.","","Alexandria, VA","1944","03","31","Married","Mary J. Herman","Brunswick, ME","5 children ","EPI","Episcopalian",5,"White/Caucasian","Governor, State of Maine","1995-2003","","","BUS","Founder","BUS","Vice President","University of Virginia","J.D.","1969","Dartmouth College (NH)","A.B.","1966","","","","","","","","","","Sen. Angus King Jr.","US Senator","Room 188","RSOB- Russell Senate Office Building","Constitution and Delaware Avenues, NE","","Washington, DC 20510","","http://www.king.senate.gov/contact.cfm","http://www.king.senate.gov/","","http://www.facebook.com/angusking2012","http://twitter.com/angusking2012","","Images\Photos\FL\S","King_Angus_209655.jpg"
22230,165234,"FL","S",25,"ME","Maine","S01","","",1,61,"1996","2014","G","S6ME00159",0,0,55,0,68,0,64,0,"AOK","Normal",7704,3023,"R","Susan","Collins","M.","Susan","Sen.","","US Senator","","F","Susan Margaret Collins","KAH-luhnz","Caribou, ME","1952","12","07","Engaged","","Bangor, ME","","ROC","Roman Catholic",5,"White/Caucasian","Candidate, Governor of ME","1994","Deputy Treasurer, Commonwealth of MA","1993","BUS","Executive Director","BUS","Director of New England Operations","St. Lawrence University (NY)","B.A.","1975","Caribou High School (ME)","","1971","","","","","","","","","","Sen. Susan Collins","US Senator","Room 413","DSOB- Dirksen Senate Office Building","Constitution Avenue and 1st Street, NE","","Washington, DC 20510-1904","","http://www.collins.senate.gov/public/index.cfm/email","http://collins.senate.gov","","http://www.facebook.com/pages/Susan-Collins/7593313361?v=wall","http://twitter.com/SenatorCollins","http://www.youtube.com/user/SenatorSusanCollins","Images\Photos\FL\S","Collins_Susan_165234.jpg"
21781,192997,"FL","H",231,"CA","California","14","","",23,78.900000000000006,"2008","2014","G","H8CA12171",0,0,95,0,96,0,55,0,"AOK","Normal",429,863,"D","Jackie","Speier","","Jackie","Rep.","","US Representative","","F","Karen Lorraine Jacqueline Speier","speer","San Francisco, CA","1950","05","14","Married","Barry Dennis","Hillsborough, CA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Member (CA12 D), U.S. House of Representatives","1987-2013","Member, CA State Senate","1999-2007","PUB","Legislative Counsel","PUB","Staff Assistant","University of California Hastings College of Law","J.D.","1976","University of California - Davis","B.A.","1972","Mercy High School (CA)","","1972","","","","","","","Rep. Jackie Speier","US Representative","Room 211","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-0512","","http://forms.house.gov/speier/webforms/email_jackie.shtml","http://speier.house.gov","","http://www.facebook.com/JackieSpeier","http://twitter.com/RepSpeier","http://www.youtube.com/user/JackieSpeierCA12","Images\Photos\FL\H","Speier_Jackie_192997.jpg"
21817,143356,"FL","H",375,"CA","California","51","","",38,71.5,"2012","2014","G","H2CA50026",0,0,0,0,0,0,0,0,"AOK","Normal",466,900,"D","Juan","Vargas","","Juan","Rep.","","US Representative","","M","Juan C. Vargas","","National City, CA","1961","03","07","Married","Adrienne D'Ascoli","San Diego, CA","2 children","ROC","Roman Catholic",2,"Hispanic/Latino","Member (CA040 D), CA State Senate","2010-2012","Candidate, U.S. House of Representatives","2006","BUS","Vice President, Corporate Legal","BUS","Vice President, External Affairs","Harvard University Law School (MA)","J.D.","1991","Fordham University (NY)","","1987","University of San Diego (CA)","B.A.","1983","","","","","","","Rep. Juan Vargas","US Representative","Room 1605","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-0551","","https://vargas.house.gov/contact/email-me","http://vargas.house.gov/","","http://www.facebook.com/VargasforCongress","http://twitter.com/Vargas4Congress","","Images\Photos\FL\H","Vargas_Juan_143356.jpg"
21857,158807,"FL","H",62,"GA","Georgia","01","","",1,63,"1992","2014","G","H2GA01157",0,0,10,0,8,0,65,0,"AOK","Normal",1153,1597,"R","Jack","Kingston","","Jack","Rep.","","US Representative","","M","John Heddens Kingston","KING-stuhn","Bryan, TX","1955","04","24","Married","Elizabeth Morris","Savannah, GA","4 children","EPI","Episcopalian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Agriculture, Rural Development, FDA and Related Agencies","2013","Member, GA State House","1984-1993","BUS","Insurance Agent","","","University of Georgia","B.A.","1977","Michigan State University","","1974","","","","","","","","","","Rep. Jack Kingston","US Representative","Room 2372","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-1001","","https://kingstonforms.house.gov/ContactForm/default.aspx","http://kingston.house.gov","","http://www.facebook.com/pages/Jack-Kingston/6914617307","http://twitter.com/JackKingston","http://www.youtube.com/user/JackKingston","Images\Photos\FL\H","Kingston_Jack_158807.jpg"
