"UID","PID","LEGTYPE","CHAMBER","CHAMBERRANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","STATUSID","STATUS","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","INCUMBENT","CUROFC","CUROFCUID","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
7728,290081,"FLE","H",,"MI","Michigan","11","","",,50.799999999999997,"11/6/2012","","G","H2MI11133",,,,,,,,,1,"Unofficial Results",3021,3635,"R","Kerry","Bentivolio","","Kerry","Mr.","","US Representative Elect","","M","Kerry Bentivolio","","Detroit, MI","1951","10","06","Married","Karen","Milford, MI","2 children ;  3 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","","",,"Candidate (MI015), MI State Senate","2010","Volunteer, Ronald Reagan Presidential Campaign","1980","EDU","Teacher of English, history, social studies and computer-aided design in both public and private schools","ENG","Design Engineer in the automotive industry","Marygrove College (MI)","M.Ed.","2001","St. Mary’s College (MI)","B.A.","1999","Michigan State University - East Lansing","Att.","1975","MI Army National Guard","1SG","1975","U.S. Army","","1975","Mr. Kerry Bentivolio","US Representative Elect","","","260 White Pine Trail","","Milford, MI 48381-3445","kerry@bentivolioforcongress.com","","http://www.bentivolioforcongress.com/","","http://www.facebook.com/KerryBentivolio?sk=wall","http://twitter.com/KerryBentivolio","","Images\Photos\FLE\H","Bentivolio_Kerry_290081.jpg"
7729,158910,"FLE","H",,"MI","Michigan","12","","",,67.900000000000006,"11/6/2012","","G","H6MI16034",,,,,,,,,1,"Unofficial Results",3022,3636,"D","John","Dingell","D.","John","Rep.","","US Representative Elect","","M","John David Dingell, Jr.","DING-gull","Colorado Springs, CO","1926","07","08","Married","Deborah Insley","Dearborn, MI","4 children","ROC","Roman Catholic",5,"White/Caucasian","","US Representative for Michigan District 15",21960,"Assistant Prosecuting Attorney, Wayne County (MI)","1953-1955","","","LAW","Research Assistant","PUB","Park Ranger","Georgetown University School of Law (DC)","J.D.","1952","Georgetown University (DC)","B.S.","1949","","","","U.S. Army","2 LT","1944-1946","","","","Rep. John Dingell","US Representative Elect","Room 2328","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2215","","https://dingell.house.gov/contact-me/email-me","http://www.house.gov/dingell","","http://www.facebook.com/johndingell","http://twitter.com/john_dingell","http://www.youtube.com/user/DingellMI15","Images\Photos\FLE\H","Dingell_John_158910.jpg"
7731,195614,"FLE","H",,"MI","Michigan","14","","",,82.299999999999997,"11/6/2012","","G","H8MI09068",,,,,,,,,1,"Unofficial Results",3024,3638,"D","Gary","Peters","C.","Gary","Rep.","","US Representative Elect","","M","Gary C. Peters","PEE-turz","Pontiac, MI","1958","12","01","Married","Colleen Ochoa","Bloomfield Township, MI","3 children","EPI","Episcopalian",5,"White/Caucasian","","US Representative for Michigan District 9",21955,"Member, MI Lottery Commission","2003-2007","Candidate, MI Attorney General","2002","EDU","Robert and Marjorie Griffin Endowed Chair of American Government","EDU","Finance Instructor","Michigan State University","M.A.","2007","Wayne State University Law School (MI)","J.D.","1989","University of Detroit (MI)","M.B.A.","1984","U.S. Naval Reserve","LCDR","1984","","","","Rep. Gary Peters","US Representative Elect","Room 1609","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2209","","https://petersforms.house.gov/contact-us-form","http://www.peters.house.gov","","http://www.facebook.com/RepGaryPeters","http://twitter.com/repgarypeters","http://www.youtube.com/RepGaryPeters","Images\Photos\FLE\H","Peters_Gary_195614.jpg"
7732,248305,"FLE","H",,"MN","Minnesota","01","","",,57.5,"11/6/2012","","G","H6MN01174",,,,,,,,,1,"Unofficial Results",3174,3790,"DFL","Tim","Walz","","Tim","Rep.","","US Representative","","M","Timothy J. Walz","wallz","West Point, NE","1964","04","06","Married","Gwen Whipple","Mankato, MN","2 children","LUT","Lutheran",5,"White/Caucasian","Y","US Representative for Minnesota District 1",21961,"","","","","EDU","Visiting Fellow","BUS","Founder","Saint Mary's University of Minnesota","","1984","Minnesota State University, Mankato","M.S.","2001","Chadron State College (NE)","B.S.","1989","MN National Guard","CSM","1996-2005","U.S. Army National Guard","Command SGM","1981-2005","Rep. Tim Walz","US Representative","Room 1034","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2301","","http://forms.house.gov/walz/webforms/zip_auth.shtm","http://walz.house.gov","","","","http://www.youtube.com/user/1529tjw","Images\Photos\FLE\H","Walz_Tim_248305.jpg"
7733,211681,"FLE","H",,"MN","Minnesota","02","","",,54.700000000000003,"11/6/2012","","G","H8MN06047",,,,,,,,,1,"Unofficial Results",3175,3791,"R","John","Kline","","John","Rep.","","US Representative","","M","John Kline, Jr.","klyne","Allentown, PA","1947","09","06","Married","Vicky","Burnsville, MN","2 children","MET","Methodist",5,"White/Caucasian","Y","US Representative for Minnesota District 2",31814,"Member, Lakeville (MN) Environmental Affairs Committee","1981-2005","Candidate, U.S. House of Representatives (MN06)","2000","BUS","Leadership Consultant","MIL","Col","Shippensburg University (PA)","M.A.","1988","Rice University (TX)","B.A.","1969","","","","U.S. Marine Corps","Col","1969-1994","","","","Rep. John Kline","US Representative","Room 2439","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2302","","http://kline.house.gov/index.cfm?sectionid=233","http://kline.house.gov","","http://www.facebook.com/pages/John-Kline/16149655054","http://twitter.com/repjohnkline","http://www.youtube.com/user/repjohnkline","Images\Photos\FLE\H","Kline_John_211681.jpg"
7734,195908,"FLE","H",,"MN","Minnesota","03","","",,58.100000000000001,"11/6/2012","","G","H8MN03077",,,,,,,,,1,"Unofficial Results",3176,3792,"R","Erik","Paulsen","","Erik","Rep.","","US Representative","","M","Erik Paulsen","PALL-suhn","Bakersfield, CA","1965","05","14","Married","Kelly","Eden Prairie, MN","4 children","LUT","Lutheran",5,"White/Caucasian","Y","US Representative for Minnesota District 3",21963,"House Majority Leader, MN State House","2003-2007","Member, MN State House","1994-2008","PUB","District Director","PUB","Legislative Assistant","Saint Olaf College (MN)","B.A.","1987","Chaska High School (MN)","","1987","","","","","","","","","","Rep. Erik Paulsen","US Representative","Room 127","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2303","","https://paulsenforms.house.gov/contact-me","http://www.paulsen.house.gov","","http://www.facebook.com/pages/Congressman-Erik-Paulsen/128558293848160","http://twitter.com/RepErikPaulsen","http://www.youtube.com/reperikpaulsen","Images\Photos\FLE\H","Paulsen_Erik_195908.jpg"
7735,195933,"FLE","H",,"MN","Minnesota","04","","",,62.299999999999997,"11/6/2012","","G","H0MN04049",,,,,,,,,1,"Unofficial Results",3177,3793,"DFL","Betty","McCollum","","Betty","Rep.","","US Representative","","F","Betty McCollum","mih-KAW-lum","Minneapolis, MN","1954","07","12","Divorced","","St. Paul, MN","2 children","ROC","Roman Catholic",5,"White/Caucasian","Y","US Representative for Minnesota District 4",30200,"Assistant Majority Leader, MN State House","1993","Member, MN State House","1993-2000","EDU","High School Social Science Teacher","BUS","Manager","College of St. Catherine (MN)","B.S.","1986","Inver Hills Community College (MN)","A.A.","1980","","","","","","","","","","Rep. Betty McCollum","US Representative","Room 1714","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2304","","https://mccollum.house.gov/contact-me/email-me","http://mccollum.house.gov/","","http://www.facebook.com/repbettymccollum","http://twitter.com/BettyMcCollum04","http://www.youtube.com/user/BMcCollum04","Images\Photos\FLE\H","McCollum_Betty_195933.jpg"
7736,212972,"FLE","H",,"MN","Minnesota","05","","",,74.5,"11/6/2012","","G","H6MN05183",,,,,,,,,1,"Unofficial Results",3178,3794,"DFL","Keith","Ellison","","Keith","Rep.","","US Representative","","M","Keith Ellison","EH-lih-suhn","Detroit, MI","1963","08","04","Divorced","Kim Dore (divorced)","Minneapolis, MN","4 children","ISL","Islam",1,"Black/African American","Y","US Representative for Minnesota District 5",21965,"Member, MN State House","2003-2006","","","LAW","Associate","LAW","Partner","University of Minnesota Law School","J.D.","1990","Wayne State University (MI)","B.A.","1986","","","","","","","","","","Rep. Keith Ellison","US Representative","Room 2244","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2305","","http://forms.house.gov/ellison/webforms/issue_subscribe.htm","http://ellison.house.gov","","http://www.facebook.com/Keith.Ellison","http://twitter.com/keithellison","http://www.youtube.com/user/RepKeithEllison","Images\Photos\FLE\H","Ellison_Keith_212972.jpg"
7737,158917,"FLE","H",,"MN","Minnesota","07","","",,60.399999999999999,"11/6/2012","","G","H2MN07014",,,,,,,,,1,"Unofficial Results",3183,3796,"DFL","Collin","Peterson","C.","Collin","Rep.","","US Representative","","M","Collin Clark Peterson","PEE-tur-suhn","Fargo, ND","1944","06","29","Single","","Detroit Lakes, MN","3 children","LUT","Lutheran",5,"White/Caucasian","Y","US Representative for Minnesota District 7",21967,"Candidate, Nomination to U.S. House of Representatives","1988","Candidate, Election to U.S. House of Representatives","1986","BUS","Owner and Partner","","","Moorhead State University (MN)","B.A.","1966","Glyndon High School (MN)","","1966","","","","U.S. Army National Guard","","1963-1969","","","","Rep. Collin Peterson","US Representative","Room 2109","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2307","","https://collinpeterson.house.gov/contact-me/email-me","http://collinpeterson.house.gov","","","","","Images\Photos\FLE\H","Peterson_Collin_158917.jpg"
7738,378711,"FLE","H",,"MN","Minnesota","08","","",,54.299999999999997,"11/6/2012","","G","H2MN08111",,,,,,,,,1,"Unofficial Results",3184,3797,"DFL","Richard","Nolan","M.","Rick","Mr.","","US Representative Elect","","M","Richard Michael Nolan","","Brainerd, MN","1943","12","17","Married","Mary","Crosby, MN","4 children ","CAT","Catholic",5,"White/Caucasian","","",,"Chairman, Mission Township Planning Committee","1963-1969","Member (MN06 DFL), U.S. House of Representatives","1975-1981","BUS","Former Owner, President and Chief Executive Officer","BUS","Chairman, President and Chief Executive Officer","St. Cloud State College (MN)","","1975-1981","University of Maryland - College Park","","1966","University of Minnesota","B.A.","1966","","","","","","","Mr. Richard Nolan","US Representative Elect","","","PO Box 465","","Crosslake, MN 56442","info@nolanforcongress.org","","http://www.nolanforcongress.org/","","http://www.facebook.com/RickNolanForCongress","http://twitter.com/RickNolan2012","http://www.youtube.com/user/NolanForCongress?feature=mhee","Images\Photos\FLE\H","Nolan_Richard_378711.jpg"
7739,196176,"FLE","H",,"MS","Mississippi","01","","",,60.399999999999999,"11/6/2012","","G","H0MS01043",,,,,,,,,1,"Unofficial Results",3383,4001,"R","Alan","Nunnelee","","Alan","Rep.","","US Representative","","M","Patrick Alan Nunnelee","NUN-lee","Tupelo, MS","1958","10","09","Married","Tori Bedells","Tupelo, MS","3 children ;  1 grandchild ","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Mississippi District 1",21978,"Member, MS State Senate","1995-2011","","","BUS","Vice President and Co-founder","BUS","Employee progressing to Vice President of Sales and Marketing","Mississippi State University","B.S.","1980","Clinton High School (MS)","","1976","","","","","","","","","","Rep. Alan Nunnelee","US Representative","Room 1432","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2401","","https://nunnelee.house.gov/contact-form","http://nunnelee.house.gov/","","http://www.facebook.com/CongressmanNunnelee","http://twitter.com/RepAlanNunnelee","http://www.youtube.com/CongressmanNunnelee","Images\Photos\FLE\H","Nunnelee_Alan_196176.jpg"
7740,158929,"FLE","H",,"MS","Mississippi","02","","",,67.099999999999994,"11/6/2012","","G","H4MS02068",,,,,,,,,1,"Unofficial Results",3388,4002,"D","Bennie","Thompson","G.","Bennie","Rep.","","US Representative","","M","Bennie G. Thompson","TOMP-suhn","Bolton, MS","1948","01","28","Married","London Johnson","Bolton, MS","1 child","MET","Methodist",1,"Black/African American","Y","US Representative for Mississippi District 2",21979,"Member, Hinds County Board of Supervisors","1980-1993","Mayor, Bolton","1973-1979","EDU","Public School Teacher and Adjunct Professor","","","Jackson State University (MS)","M.S.","1972","Tougaloo College (MS)","B.A.","1968","Hinds County Agriculture High School (MS)","","1968","","","","","","","Rep. Bennie Thompson","US Representative","Room 2466","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2402","","http://forms.house.gov/benniethompson/contact-form.shtml","http://benniethompson.house.gov","","http://www.facebook.com/pages/Congressman-Bennie-G-Thompson/99445089418","http://twitter.com/BennieGThompson","http://www.youtube.com/repbenniethompson","Images\Photos\FLE\H","Thompson_Bennie_158929.jpg"
7741,266921,"FLE","H",,"MS","Mississippi","03","","",,80,"11/6/2012","","G","H8MS03067",,,,,,,,,1,"Unofficial Results",3389,4003,"R","Gregg","Harper","","Gregg","Rep.","","US Representative","","M","Gregg Harper","HAR-pur","Jackson, MS","1956","06","01","Married","Sidney","Pearl, MS","2 children","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Mississippi District 3",21980,"City Prosecutor, City of Richland (MS)","2006-2009","City Prosecutor, City of Brandon (MS)","2003-2009","LAW","Legal Volunteer","LAW","Associate","University of Mississippi Law School (MS)","J.D.","1981","Mississippi College","B.S.","1978","Pearl High School (MS)","","1974","","","","","","","Rep. Gregg Harper","US Representative","Room 307","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2403","","http://harper.house.gov/contact-gregg/email-gregg","http://www.harper.house.gov","","http://www.facebook.com/GreggHarper","http://twitter.com/greggharper","http://www.youtube.com/CongressmanHarper","Images\Photos\FLE\H","Harper_Gregg_266921.jpg"
7742,249791,"FLE","H",,"MS","Mississippi","04","","",,64.099999999999994,"11/6/2012","","G","H0MS04120",,,,,,,,,1,"Unofficial Results",3384,4004,"R","Steven","Palazzo","M.","Steven","Rep.","","US Representative","","M","Steven McCarty Palazzo","puh-LAZ-oh","Gulfport, MS","1970","02","21","Married","Lisa M. Belvin","Biloxi, MS","3 children","ROC","Roman Catholic",5,"White/Caucasian","Y","US Representative for Mississippi District 4",21982,"Member (MS116 R), MS State House","2007-2011","","","BUS","Founder and Certified Public Accountant","BUS","Financial Manager","University of Southern Mississippi","M.S.","1996","University of Southern Mississippi","B.B.A.","1994","Saint Johns High School (MS)","","1994","MS National Guard","","1997-Current","U.S. Marine Corps Reserves","","1988-1996","Rep. Steven Palazzo","US Representative","Room 331","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2404","","https://palazzo.house.gov/contact-me/email-me","http://palazzo.house.gov/","","http://www.facebook.com/stevenpalazzo","http://twitter.com/congpalazzo","http://www.youtube.com/CongressmanPalazzo","Images\Photos\FLE\H","Palazzo_Steven_249791.jpg"
7744,378827,"FLE","H",,"MO","Missouri","02","","",,60.100000000000001,"11/6/2012","","G","H2MO02102",,,,,,,,,1,"Unofficial Results",3562,4182,"R","Ann","Wagner","L.","Ann","Ms.","","US Representative Elect","","F","Ann Louise Wagner","","St. Louis, MO","1962","09","13","Married","Raymond Wagner Jr.","Ballwin, MO","3 children ","ROC","Roman Catholic",5,"White/Caucasian","","",,"Member, House Apportionment Commission, Office of Administration, State of Missouri","2011-2012","Candidate for Chair, Republican National Committee","2010","PUB","Member of the MO House Apportionment Commission, Office of Administration","PUB","Ambassador, Office of the U.S. Ambassador to Luxembourg, Embassy of the U.S., Luxembourg","University of Missouri - Columbia","B.S.","1984","Cor Jesu Academy (MO)","","1984","","","","","","","","","","Ms. Ann Wagner","US Representative Elect","","","PO Box 50","","Ballwin, MO 63022-0050","info@annwagner.com","http://www.annwagner.com/Groups/1000060675/Ann_Wagner_for/Contact/Contact.aspx","http://www.annwagner.com/","","http://www.facebook.com/Ann4Congress","http://twitter.com/ann4congress","","Images\Photos\FLE\H","Wagner_Ann_378827.jpg"
7745,196108,"FLE","H",,"MO","Missouri","03","","",,63.5,"11/6/2012","","G","H8MO09153",,,,,,,,,1,"Unofficial Results",3563,4183,"R","Blaine","Luetkemeyer","","Blaine","Rep.","","US Representative Elect","","M","Blaine Luetkemeyer","LOOT-keh-my-ur","Jefferson City, MO","1952","05","07","Married","Jackie","St. Elizabeth, MO","3 children ;  3 grandchildren ","CAT","Catholic",5,"White/Caucasian","","US Representative for Missouri District 9",21977,"Candidate for GOP Nomination, MO State Treasurer","2004","Chair, MO State House Republican Caucus","2000","BUS","Insurance Agent and Owner","BAN","Vice President and Loan Officer","Lincoln University (MO)","B.A.","1974","St. Elizabeth High School (MO)","","1970","","","","","","","","","","Rep. Blaine Luetkemeyer","US Representative Elect","Room 1740","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2509","","http://luetkemeyer.house.gov/Contact/","http://www.luetkemeyer.house.gov","","http://www.facebook.com/BlaineLuetkemeyer","","http://www.youtube.com/user/BLuetkemeyer","Images\Photos\FLE\H","Luetkemeyer_Blaine_196108.jpg"
7746,284768,"FLE","H",,"MO","Missouri","04","","",,60.299999999999997,"11/6/2012","","G","H0MO04086",,,,,,,,,1,"Unofficial Results",3564,4184,"R","Vicky","Hartzler","J.","Vicky","Rep.","","US Representative","","F","Vicky J. Hartzler","HARTS-lur","Cass County, MO","1960","10","13","Married","Lowell Hartzler","Harrisonville, MO","1 child","EVA","Evangelical",5,"White/Caucasian","Y","US Representative for Missouri District 4",21972,"Chair, MO Women's Council","2005-2007","Member, MO State House","1995-2001","EDU","IMPACT Program Co-director","PUB","Senior Citizen Activity Director","Central Missouri State University","M.S.","1992","University of Missouri - Columbia","B.S.","1983","Archie High School (MS)","","1979","","","","","","","Rep. Vicky Hartzler","US Representative","Room 1023","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2504","","https://hartzler.house.gov/contact-me/email-me","http://hartzler.house.gov/","","http://www.facebook.com/Congresswoman.Hartzler","http://twitter.com/rephartzler","","Images\Photos\FLE\H","Hartzler_Vicky_284768.jpg"
7747,226522,"FLE","H",,"MO","Missouri","05","","",,60.5,"11/6/2012","","G","H4MO05234",,,,,,,,,1,"Unofficial Results",3565,4185,"D","Emanuel","Cleaver","","Emanuel","Rep.","II","US Representative","","M","Emanuel Cleaver II","KLEE-vur","Waxahachie, TX","1944","10","26","Married","Dianne","Kansas City, MO","4 children (twins); 3 grandchildren","MET","Methodist",1,"Black/African American","Y","US Representative for Missouri District 5",21973,"Member, President-Elect Clinton’s Transition Team","1992","Mayor, Kansas City, MO","1991-1999","ACT","Radio Talk Show Host","PUB","Advisor to the Secretary","St. Paul School of Theology - Kansas City (MO)","M.Div.","1974","Prairie View Agricultural and Mechanical University (TX)","B.S.","1972","Murray State College (OK)","Att.","1964","","","","","","","Rep. Emanuel Cleaver II","US Representative","Room 1433","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2505","","http://cleaver.house.gov/contact-me/email-me","http://www.house.gov/cleaver","","http://www.facebook.com/emanuelcleaverii","http://twitter.com/repcleaver","","Images\Photos\FLE\H","Cleaver_Emanuel_226522.jpg"
7748,195969,"FLE","H",,"MO","Missouri","06","","",,65,"11/6/2012","","G","H0MO06073",,,,,,,,,1,"Unofficial Results",3566,4186,"R","Sam","Graves","","Sam","Rep.","","US Representative","","M","Samuel B. Graves Jr.","grayvz","Fairfax, MO","1963","11","07","Married","Lesley","Tarkio, MO","3 children","BAP","Baptist",5,"White/Caucasian","Y","US Representative for Missouri District 6",30659,"Member, MO State Senate","1995-2000","Member, MO State House","1993-1995","AGR","Farmer","","","University of Missouri - Columbia, School of Agriculture","B.S.","1986","Tarkio High School (MO)","","1982","","","","","","","","","","Rep. Sam Graves","US Representative","Room 1415","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2506","","https://gravesforms.house.gov/email-sam","http://www.house.gov/graves","","http://www.facebook.com/pages/Sam-Graves/118514606128","","http://www.youtube.com/user/SmallBizRepublicans","Images\Photos\FLE\H","Graves_Sam_195969.jpg"
7749,284784,"FLE","H",,"MO","Missouri","07","","",,63.899999999999999,"11/6/2012","","G","H0MO07113",,,,,,,,,1,"Unofficial Results",3567,4187,"R","Billy","Long","","Billy","Rep.","","US Representative","","M","Billy Long","long","Springfield, MO","1955","08","11","Married","Barbara","Springfield, MO","2 children","PRE","Presbyterian",5,"White/Caucasian","Y","US Representative for Missouri District 7",21975,"","","","","REL","Realtor","ENT","Radio Talk Show Host","Indiana University - Bloomington","Att.","1982","University of Missouri - Columbia","Att.","1974","Missouri Auction School","","1974","","","","","","","Rep. Billy Long","US Representative","Room 1541","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2507","","http://long.house.gov/index.cfm?sectionid=58&sectiontree=3,58","http://long.house.gov/","","","","","Images\Photos\FLE\H","Long_Billy_284784.jpg"
7750,158926,"FLE","H",,"MO","Missouri","08","","",,71.900000000000006,"11/6/2012","","G","H6MO08084",,,,,,,,,1,"Unofficial Results",3570,4188,"R","Jo Ann","Emerson","H.","Jo Ann","Rep.","","US Representative","","F","Jo Ann H. Emerson","EH-mur-suhn","Washington, DC","1950","09","16","Married","Ron Gladney","Cape Girardeau, MO","2 children (2 from previous marriage); 6 stepchildren ; 3 grandchildren ","PRE","Presbyterian",5,"White/Caucasian","Y","US Representative for Missouri District 8",21976,"","","","","BUS","Senior Vice President of Public Affairs","BUS","State Relations and Grassroots Programs Director","Ohio Wesleyan University","B.A.","1972","","","","","","","","","","","","","Rep. Jo Ann Emerson","US Representative","Room 2230","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2508","","https://forms.house.gov/emerson/webforms/zipauthen_contact.shtml","http://www.house.gov/emerson","","http://www.facebook.com/TeamEmerson","http://twitter.com/JoAnnEmerson","","Images\Photos\FLE\H","Emerson_JoAnn_158926.jpg"
7751,378524,"FLE","H",,"MT","Montana","01","","",,53.299999999999997,"11/6/2012","","G","H2MT01060",,,,,,,,,1,"Unofficial Results",3767,4389,"R","Steven","Daines","","Steve","Mr.","","US Representative Elect","","M","Steven Daines","","Van Nuys, CA","1962","08","20","Married","Cindy","Bozeman, MT","4 children ","PRE","Presbyterian",5,"White/Caucasian","","",,"MT Chairman, Mike Huckabee Presidential Campaign","2007","Candidate, MT Lieutenant Governor","2008","BUS","Various positions including Vice President of Customer Service, Vice President of North America Sales, and Vice President of Asia-Pacific","BUS","Vice President","Montana State University, Bozeman","B.S.","1984","Bozeman High School (MT)","","1980","","","","","","","","","","Mr. Steven Daines","US Representative Elect","","","PO Box 1598 ","","Helena, MT 59624","info@stevedaines.com","","http://www.stevedaines.com/","","http://www.facebook.com/SteveDainesforMontana","http://twitter.com/DainesforHouse","","Images\Photos\FLE\H","Daines_Steven_378524.jpg"
7752,226527,"FLE","H",,"NE","Nebraska","01","","",,68.5,"11/6/2012","","G","H4NE01064",,,,,,,,,1,"Unofficial Results",3918,4542,"R","Jeff","Fortenberry","","Jeff","Rep.","","US Representative","","M","Jeffrey Lane Fortenberry","FOR-tuhn-bair-ee","Baton Rouge, LA","1960","12","27","Married","Celeste Gregory","Lincoln, NE","5 children","ROC","Roman Catholic",5,"White/Caucasian","Y","US Representative for Nebraska District 1",36764,"Member, Lincoln City Council","1997-2001","","","BUS","Sales Representative","BUS","Public Relations and Foundation Activities Director","Franciscan University (OH)","M.A.","1996","Georgetown University (DC)","M.PP","1986","Louisiana State University","B.A.","1982","","","","","","","Rep. Jeff Fortenberry","US Representative","Room 1514","LHOB- Longworth House Office Building","Independence and New Jersey Avenues, SE","","Washington, DC 20515-2701","","http://fortenberry.house.gov/index.php?option=com_content&view=article&id=3374&Itemid=72","http://fortenberry.house.gov","","http://www.facebook.com/jefffortenberry","http://twitter.com/jefffortenberry","http://www.youtube.com/user/JeffFortenberry","Images\Photos\FLE\H","Fortenberry_Jeff_226527.jpg"
7753,158948,"FLE","H",,"NE","Nebraska","02","","",,51.200000000000003,"11/6/2012","","G","H8NE02139",,,,,,,,,1,"Unofficial Results",3919,4543,"R","Lee","Terry","","Lee","Rep.","","US Representative","","M","Lee R. Terry","TAIR-ree","Omaha, NE","1962","01","29","Married","Robyn","Omaha, NE","3 children","MET","Methodist",5,"White/Caucasian","Y","US Representative for Nebraska District 2",21998,"President, Omaha City Council","1995-1997","Vice President, Omaha City Council","1993-1995","LAW","Partner","LAW","Partner","Creighton University (NE)","J.D.","1987","University of Nebraska","B.S.","1984","","","","","","","","","","Rep. Lee Terry","US Representative","Room 2266","RHOB- Rayburn House Office Building","Independence Avenue and 1st Street, SW","","Washington, DC 20515-2702","talk2lee@mail.house.gov","http://forms.house.gov/terry/webforms/zip_auth.shtm","http://leeterry.house.gov","","http://www.facebook.com/leeterry","http://twitter.com/LEETERRYNE","http://www.youtube.com/user/NebraskaTerry","Images\Photos\FLE\H","Terry_Lee_158948.jpg"
7754,196871,"FLE","H",,"NE","Nebraska","03","","",,74.200000000000003,"11/6/2012","","G","H6NE03115",,,,,,,,,1,"Unofficial Results",3920,4544,"R","Adrian","Smith","M.","Adrian","Rep.","","US Representative","","M","Adrian M. Smith","smith","Scottsbluff, NE","1970","12","19","Single","","Gering, NE","","CHC","Christian Church",5,"White/Caucasian","Y","US Representative for Nebraska District 3",30661,"Member, NE State Senate","1998-2006","Member, Western Nebraska Regional Operations Board","1997-1998","REL","Real Estate Agent","BUS","Project Manager","University of Nebraska - Lincoln","B.S.","1993","Liberty University (VA)","Att.","1990","Gering High School","","1990","","","","","","","Rep. Adrian Smith","US Representative","Room 503","CHOB- Cannon House Office Building","Independence Avenue and 1st Street, SE","","Washington, DC 20515-2703","","https://adriansmith.house.gov/contact-me/email-me","http://www.adriansmith.house.gov","","","http://twitter.com/RepAdrianSmith","http://www.youtube.com/user/RepAdrianSmith","Images\Photos\FLE\H","Smith_Adrian_196871.jpg"
